I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,S_eq,I_eq,R_eq,S_crit,S_crit_fraction,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
10.0,3883.548921406359,0.34210261816476034,28.25,10901.039050907208,0.9602747578318541,0.4149999999999999,0.125,10.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.3012048192771085,438.0,1.0,1.0,1.0,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1250_timeseries.png,,3.9345091998111457
10.0,3680.5597853617455,0.3242212636858479,28.5,10811.967430390649,0.952428420577048,0.4149999999999999,0.13125,10.0,0.041499999999999995,3.1619047619047613,11352.0,0.0,0.0,3590.2409638554223,0.3162650602409639,439.0,1.0,1.0,1.05,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313_timeseries.png,,3.9216732000932097
10.0,3485.443474987553,0.3070334280292066,28.75,10714.354882797315,0.9438297113105457,0.4149999999999999,0.1375,10.0,0.041499999999999995,3.018181818181817,11352.0,0.0,0.0,3761.2048192771094,0.33132530120481934,440.0,1.0,1.0,1.1,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375_timeseries.png,,3.9130331999622285
10.0,4515.465999899227,0.3977683227536317,26.0,11108.876362881363,0.978583189119218,0.43574999999999997,0.1125,10.0,0.043574999999999996,3.873333333333333,11352.0,0.0,0.0,2930.808950086059,0.25817555938037867,441.0,1.0,1.05,0.9,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1125_timeseries.png,,3.9148318998049945
10.0,4297.38806464788,0.3785577928689112,26.25,11047.868676721713,0.9732090095773179,0.43574999999999997,0.11875,10.0,0.043574999999999996,3.6694736842105264,11352.0,0.0,0.0,3093.631669535284,0.27251864601262193,442.0,1.0,1.05,0.95,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187_timeseries.png,,3.914120899979025
10.0,4087.7023370455395,0.3600865342711011,26.5,10978.980600909901,0.9671406449004494,0.43574999999999997,0.125,10.0,0.043574999999999996,3.4859999999999998,11352.0,0.0,0.0,3256.4543889845095,0.2868617326448652,443.0,1.0,1.05,1.0,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250_timeseries.png,,3.924844600027427
10.0,3886.018548218989,0.3423201680954007,26.75,10902.224169090166,0.9603791551347927,0.43574999999999997,0.13125,10.0,0.043574999999999996,3.32,11352.0,0.0,0.0,3419.277108433735,0.30120481927710846,444.0,1.0,1.05,1.05,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313_timeseries.png,,3.9373820999171585
10.0,3692.02195368268,0.32523096843575405,27.25,10817.646116553527,0.952928657201685,0.43574999999999997,0.1375,10.0,0.043574999999999996,3.1690909090909085,11352.0,0.0,0.0,3582.0998278829607,0.3155479059093517,445.0,1.0,1.05,1.1,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375_timeseries.png,,3.9568945998325944
10.0,4704.130609777952,0.41438782679509795,24.75,11153.867547823562,0.9825464717955922,0.45649999999999996,0.1125,10.0,0.045649999999999996,4.057777777777777,11352.0,0.0,0.0,2797.590361445784,0.24644030668127057,446.0,1.0,1.1,0.9,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125_timeseries.png,,3.9643284000921994
10.0,4488.55334742756,0.3953975816972833,25.0,11101.95391866849,0.9779733895937712,0.45649999999999996,0.11875,10.0,0.045649999999999996,3.8442105263157895,11352.0,0.0,0.0,2953.012048192771,0.26013143483023005,447.0,1.0,1.1,0.95,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187_timeseries.png,,3.9587639002129436
10.0,4280.9578823722495,0.3771104547544265,25.25,11042.906776074647,0.9727719147352579,0.45649999999999996,0.125,10.0,0.045649999999999996,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397592,0.2738225629791895,448.0,1.0,1.1,1.0,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250_timeseries.png,,3.953763300087303
10.0,4081.0879050371964,0.35950386760369946,25.5,10976.694457746957,0.9669392580820082,0.45649999999999996,0.13125,10.0,0.045649999999999996,3.4780952380952375,11352.0,0.0,0.0,3263.8554216867474,0.287513691128149,449.0,1.0,1.1,1.05,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313_timeseries.png,,3.9368132001254708
10.0,3888.6616252257686,0.34255299728909167,25.75,10903.322627528514,0.9604759185631179,0.45649999999999996,0.1375,10.0,0.045649999999999996,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.30120481927710846,450.0,1.0,1.1,1.1,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375_timeseries.png,,3.9283733998890966
10.0,4082.3030972275615,0.35961091413209667,29.5,10976.345525544395,0.9669085205729735,0.39217499999999994,0.1125,10.5,0.037349999999999994,3.4859999999999993,11352.0,0.0,0.0,3256.4543889845104,0.28686173264486525,451.0,1.05,0.9,0.9,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125_timeseries.png,,0.42788289999589324
10.0,3859.0311121766863,0.3399428393390316,29.75,10890.514310484083,0.9593476312970475,0.39217499999999994,0.11875,10.5,0.037349999999999994,3.3025263157894735,11352.0,0.0,0.0,3437.3685217058714,0.30279849556957994,452.0,1.05,0.9,0.95,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187_timeseries.png,,0.2679746998474002
10.0,3645.0247023425068,0.32109097096040407,30.25,10794.9968333967,0.9509334772195825,0.39217499999999994,0.125,10.5,0.037349999999999994,3.1373999999999995,11352.0,0.0,0.0,3618.2826544272334,0.3187352584942947,453.0,1.05,0.9,1.0,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250_timeseries.png,,0.5921606998890638
10.0,3440.6723792774837,0.30308953305827024,30.5,10689.920325034827,0.9416772661235754,0.39217499999999994,0.13125,10.5,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,454.0,1.05,0.9,1.05,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313_timeseries.png,,0.7395918001420796
10.0,3244.355346476716,0.2857959255176811,31.0,10575.437227179777,0.9315924266366963,0.39217499999999994,0.1375,10.5,0.037349999999999994,2.8521818181818177,11352.0,0.0,0.0,3980.110919869957,0.35060878434372417,455.0,1.05,0.9,1.1,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375_timeseries.png,,0.8989226999692619
10.0,4305.80523635215,0.37929926324455165,27.75,11050.10646903758,0.9734061371597587,0.41396249999999996,0.1125,10.5,0.039424999999999995,3.679666666666666,11352.0,0.0,0.0,3085.0620527221677,0.2717637467161881,456.0,1.05,0.95,0.9,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125_timeseries.png,,1.2267314000055194
10.0,4085.0873181675706,0.3598561767237113,28.0,10977.781425568857,0.9670350092995822,0.41396249999999996,0.11875,10.5,0.039424999999999995,3.4859999999999998,11352.0,0.0,0.0,3256.45438898451,0.2868617326448652,457.0,1.05,0.95,0.95,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187_timeseries.png,,1.0576468999497592
10.0,3873.309974161591,0.3412006672094425,28.25,10896.716333409724,0.9598939687640701,0.41396249999999996,0.125,10.5,0.039424999999999995,3.3116999999999996,11352.0,0.0,0.0,3427.8467252468527,0.3019597185735423,458.0,1.05,0.95,1.0,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250_timeseries.png,,1.3964035999961197
10.0,3669.9046257296864,0.3232826484962726,28.5,10806.9766217173,0.9519887792210447,0.41396249999999996,0.13125,10.5,0.039424999999999995,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.31705770450221943,459.0,1.05,0.95,1.05,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313_timeseries.png,,1.5673726999666542
10.0,3474.426897578592,0.3060629754738013,29.0,10708.658398520007,0.9433279068463712,0.41396249999999996,0.1375,10.5,0.039424999999999995,3.010636363636363,11352.0,0.0,0.0,3770.631397771538,0.3321556904308966,460.0,1.05,0.95,1.1,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375_timeseries.png,,1.7361785999964923
10.0,4515.465999899227,0.3977683227536317,26.0,11108.876362881363,0.978583189119218,0.43574999999999997,0.1125,10.5,0.041499999999999995,3.873333333333333,11352.0,0.0,0.0,2930.808950086059,0.25817555938037867,461.0,1.05,1.0,0.9,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125_timeseries.png,,2.0677088999655098
10.0,4297.38806464788,0.3785577928689112,26.25,11047.868676721713,0.9732090095773179,0.43574999999999997,0.11875,10.5,0.041499999999999995,3.6694736842105264,11352.0,0.0,0.0,3093.631669535284,0.27251864601262193,462.0,1.05,1.0,0.95,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187_timeseries.png,,1.8954849999863654
10.0,4087.7023370455395,0.3600865342711011,26.5,10978.980600909901,0.9671406449004494,0.43574999999999997,0.125,10.5,0.041499999999999995,3.4859999999999998,11352.0,0.0,0.0,3256.4543889845095,0.2868617326448652,463.0,1.05,1.0,1.0,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250_timeseries.png,,2.2274140999652445
10.0,3886.018548218989,0.3423201680954007,26.75,10902.224169090166,0.9603791551347927,0.43574999999999997,0.13125,10.5,0.041499999999999995,3.32,11352.0,0.0,0.0,3419.277108433735,0.30120481927710846,464.0,1.05,1.0,1.05,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313_timeseries.png,,2.39055210002698
10.0,3692.02195368268,0.32523096843575405,27.25,10817.646116553527,0.952928657201685,0.43574999999999997,0.1375,10.5,0.041499999999999995,3.1690909090909085,11352.0,0.0,0.0,3582.0998278829607,0.3155479059093517,465.0,1.05,1.0,1.1,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375_timeseries.png,,2.5605009999126196
10.0,4713.196733200208,0.41518646346020155,24.75,11155.877735675796,0.9827235496543161,0.45753749999999993,0.1125,10.5,0.043574999999999996,4.066999999999999,11352.0,0.0,0.0,2791.2466191295803,0.24588148512417018,466.0,1.05,1.05,0.9,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125_timeseries.png,,2.7348589000757784
10.0,4497.456989397542,0.39618190533804987,25.0,11104.38080598257,0.9781871745932497,0.45753749999999993,0.11875,10.5,0.043574999999999996,3.8529473684210522,11352.0,0.0,0.0,2946.31587574789,0.2595415676310685,467.0,1.05,1.05,0.95,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187_timeseries.png,,2.911831600125879
10.0,4289.769405260862,0.3778866636064889,25.25,11045.78599366768,0.9730255456014517,0.45753749999999993,0.125,10.5,0.043574999999999996,3.6602999999999994,11352.0,0.0,0.0,3101.3851323661997,0.2732016501379669,468.0,1.05,1.05,1.0,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250_timeseries.png,,3.0855688999872655
10.0,4090.3844975325387,0.36032280633655206,25.25,10980.059624401563,0.9672356963003491,0.45753749999999993,0.13125,10.5,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,469.0,1.05,1.05,1.05,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313_timeseries.png,,3.2557789001148194
10.0,3898.2058203058696,0.343393747384238,25.5,10907.20545249871,0.9608179574082726,0.45753749999999993,0.1375,10.5,0.043574999999999996,3.327545454545454,11352.0,0.0,0.0,3411.52364560282,0.30052181515176357,470.0,1.05,1.05,1.1,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375_timeseries.png,,3.422796499915421
10.0,4899.071963292217,0.4315602504661925,23.5,11193.582494580545,0.9860449695719297,0.47932499999999995,0.1125,10.5,0.045649999999999996,4.260666666666666,11352.0,0.0,0.0,2664.3717728055085,0.23470505398216246,471.0,1.05,1.1,0.9,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125_timeseries.png,,3.5672714000102133
10.0,4685.921661176674,0.41278379679146177,23.75,11150.096293289758,0.9822142612129808,0.47932499999999995,0.11875,10.5,0.045649999999999996,4.036421052631579,11352.0,0.0,0.0,2812.3924268502583,0.24774422364783813,472.0,1.05,1.1,0.95,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187_timeseries.png,,4.033346500014886
10.0,4481.418491201728,0.39476907075420437,23.75,11100.225189131814,0.9778211054555861,0.47932499999999995,0.125,10.5,0.045649999999999996,3.8345999999999996,11352.0,0.0,0.0,2960.413080895009,0.2607833933135138,473.0,1.05,1.1,1.0,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250_timeseries.png,,3.7132594001013786
10.0,4284.1942964277105,0.3773955511299956,24.0,11043.896841594245,0.9728591298092182,0.47932499999999995,0.13125,10.5,0.045649999999999996,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,474.0,1.05,1.1,1.05,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313_timeseries.png,,3.8695479999296367
10.0,4093.6828377033703,0.36061335779627995,24.25,10981.07790612486,0.9673253969454598,0.47932499999999995,0.1375,10.5,0.045649999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,475.0,1.05,1.1,1.1,sir_data\sir_10_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375_timeseries.png,,4.022983800154179
10.0,4274.678027764856,0.37655726107865184,28.0,11040.573474858524,0.9725663737542745,0.41084999999999994,0.1125,11.0,0.037349999999999994,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,476.0,1.1,0.9,0.9,sir_data\sir_10_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125_timeseries.png,,4.029334699967876
10.0,4053.642200330649,0.35708616986704095,28.25,10966.463018548106,0.9660379685119895,0.41084999999999994,0.11875,11.0,0.037349999999999994,3.4597894736842103,11352.0,0.0,0.0,3281.1244979919684,0.2890349275891445,477.0,1.1,0.9,0.95,sir_data\sir_10_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1187_timeseries.png,,4.024558899924159
10.0,3841.5827889749858,0.3384058129822926,28.5,10883.482886469123,0.9587282317185626,0.41084999999999994,0.125,11.0,0.037349999999999994,3.2867999999999995,11352.0,0.0,0.0,3453.815261044177,0.30424729219909946,478.0,1.1,0.9,1.0,sir_data\sir_10_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250_timeseries.png,,4.030038399854675
10.0,3637.909903236911,0.3204642268531458,28.75,10791.706804245168,0.9506436578792432,0.41084999999999994,0.13125,11.0,0.037349999999999994,3.130285714285714,11352.0,0.0,0.0,3626.506024096386,0.31945965680905447,479.0,1.1,0.9,1.05,sir_data\sir_10_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313_timeseries.png,,4.032872000010684
