I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
2.0,3669.5871082945887,0.323254678320524,33.0,10807.80190927838,0.9520614789709637,0.4336749999999999,0.1375,11.0,0.039424999999999995,3.153999999999999,235.0,1.1,0.95,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375_timeseries.png,,6.506767499959096
2.0,4701.706490969909,0.4141742856738821,29.75,11154.036090602829,0.9825613187634628,0.45649999999999996,0.1125,11.0,0.041499999999999995,4.057777777777777,236.0,1.1,1.0,0.9,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125_timeseries.png,,6.491100500104949
2.0,4486.327974227577,0.3952015481172989,30.0,11101.966837553113,0.9779745276209578,0.45649999999999996,0.11875,11.0,0.041499999999999995,3.8442105263157895,237.0,1.1,1.0,0.95,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187_timeseries.png,,6.498506600037217
2.0,4278.883405466723,0.37692771365985933,30.25,11042.797733481057,0.9727623091509036,0.45649999999999996,0.125,11.0,0.041499999999999995,3.6519999999999997,238.0,1.1,1.0,1.0,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250_timeseries.png,,6.491328299976885
2.0,4078.761434710953,0.3592989283572016,30.5,10976.480357388997,0.9669203979377199,0.45649999999999996,0.13125,11.0,0.041499999999999995,3.4780952380952375,239.0,1.1,1.0,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313_timeseries.png,,6.491428600158542
2.0,3886.2442972557496,0.34234005437418513,31.0,10903.010306214917,0.9604484061147742,0.45649999999999996,0.1375,11.0,0.041499999999999995,3.3199999999999994,240.0,1.1,1.0,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375_timeseries.png,,6.477854700060561
2.0,4897.0065706612,0.43137830960722345,28.0,11193.713151082726,0.9860564791299089,0.47932499999999995,0.1125,11.0,0.043574999999999996,4.260666666666666,241.0,1.1,1.05,0.9,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125_timeseries.png,,6.469615299953148
2.0,4684.348352461469,0.4126452037052034,28.25,11150.098585681651,0.9822144631502512,0.47932499999999995,0.11875,11.0,0.043574999999999996,4.036421052631579,242.0,1.1,1.05,0.95,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187_timeseries.png,,6.46284699998796
2.0,4479.28928221219,0.3945815082991711,28.5,11100.12802669099,0.977812546396317,0.47932499999999995,0.125,11.0,0.043574999999999996,3.8345999999999996,243.0,1.1,1.05,1.0,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250_timeseries.png,,6.454592399997637
2.0,4281.410736172309,0.3771503467382231,28.75,11043.714356391032,0.9728430546503728,0.47932499999999995,0.13125,11.0,0.043574999999999996,3.6519999999999992,244.0,1.1,1.05,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313_timeseries.png,,6.427158799953759
2.0,4090.83030940262,0.36036207799529774,29.25,10980.815507663809,0.9673022822113996,0.47932499999999995,0.1375,11.0,0.043574999999999996,3.4859999999999993,245.0,1.1,1.05,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375_timeseries.png,,6.429853100096807
2.0,5079.89818182491,0.4474892690120605,26.75,11225.298468049397,0.9888388361565713,0.50215,0.1125,11.0,0.045649999999999996,4.463555555555556,246.0,1.1,1.1,0.9,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125_timeseries.png,,6.429856800008565
2.0,4870.456563113985,0.42903951401638346,26.75,11188.758165601483,0.9856199934462194,0.50215,0.11875,11.0,0.045649999999999996,4.228631578947368,247.0,1.1,1.1,0.95,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187_timeseries.png,,6.427139499923214
2.0,4668.478146115048,0.4112471939847646,27.0,11146.537485027005,0.9819007650658038,0.50215,0.125,11.0,0.045649999999999996,4.0172,248.0,1.1,1.1,1.0,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250_timeseries.png,,6.435476399958134
2.0,4473.315605319639,0.39405528588087024,27.25,11098.517298998562,0.9776706570647077,0.50215,0.13125,11.0,0.045649999999999996,3.8259047619047615,249.0,1.1,1.1,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313_timeseries.png,,6.432053699856624
2.0,4284.701289596803,0.3774402122618748,27.5,11044.623547658235,0.9729231454949114,0.50215,0.1375,11.0,0.045649999999999996,3.6519999999999997,250.0,1.1,1.1,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375_timeseries.png,,6.427515799878165
5.0,3643.5419899362955,0.32096035852152005,32.75,10795.163138101314,0.9509481270349994,0.39217499999999994,0.125,9.0,0.043574999999999996,3.1373999999999995,268.0,0.9,1.05,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250_timeseries.png,,0.30204680003225803
5.0,3663.668592631284,0.32273331506618075,34.25,10804.65294783457,0.9517840863138275,0.37453749999999997,0.11875,9.5,0.039424999999999995,3.154,282.0,0.95,0.95,0.95,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1187_timeseries.png,,0.5531395000871271
5.0,3888.441694608531,0.34253362355607214,33.75,10903.675205099084,0.9605069771933653,0.37453749999999997,0.1125,9.5,0.039424999999999995,3.3292222222222216,281.0,0.95,0.95,0.9,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125_timeseries.png,,0.744082200108096
5.0,3205.095607787254,0.2823375271130421,39.25,10551.091092019264,0.9294477706148048,0.33614999999999995,0.11875,9.0,0.037349999999999994,2.8307368421052628,252.0,0.9,0.9,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187_timeseries.png,,0.972364499932155
5.0,2988.6782008996925,0.26327327351124846,40.0,10403.67962391619,0.9164622642632303,0.33614999999999995,0.125,9.0,0.037349999999999994,2.6891999999999996,253.0,0.9,0.9,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250_timeseries.png,,1.1859581999015063
5.0,4273.277222417223,0.37643386384929733,30.25,11041.034313296734,0.9726069691064776,0.41084999999999994,0.1125,9.0,0.045649999999999996,3.6519999999999992,271.0,0.9,1.1,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125_timeseries.png,,1.3887157998979092
5.0,3218.7868020736046,0.28354358721578615,37.25,10560.04312276112,0.9302363568323749,0.35482499999999995,0.125,9.0,0.039424999999999995,2.8385999999999996,258.0,0.9,0.95,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250_timeseries.png,,1.6049352998379618
5.0,2782.752944788191,0.24513327561559117,40.75,10244.05807044538,0.9024011689962457,0.33614999999999995,0.13125,9.0,0.037349999999999994,2.5611428571428565,254.0,0.9,0.9,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313_timeseries.png,,1.7810390000231564
5.0,3636.048736180343,0.3203002762667673,31.5,10791.650149342384,0.9506386671372784,0.41084999999999994,0.13125,9.0,0.045649999999999996,3.130285714285714,274.0,0.9,1.1,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313_timeseries.png,,2.001594299916178
5.0,3432.6655049253973,0.30238420586023584,38.75,10686.004207358314,0.9413322945171171,0.33614999999999995,0.1125,9.0,0.037349999999999994,2.9879999999999995,251.0,0.9,0.9,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125_timeseries.png,,2.2357576999347657
5.0,3438.965945858719,0.3029392129896687,33.25,10689.919654748666,0.9416772070779305,0.39217499999999994,0.13125,9.0,0.043574999999999996,2.9879999999999995,269.0,0.9,1.05,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313_timeseries.png,,2.4319390999153256
5.0,3034.643607789641,0.26732237559810085,36.0,10437.204997426708,0.9194155212673281,0.37349999999999994,0.1375,9.0,0.041499999999999995,2.716363636363636,265.0,0.9,1.0,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375_timeseries.png,,2.5794535998720676
5.0,3012.657042303774,0.26538557455107237,37.75,10421.403312290398,0.9180235475942916,0.35482499999999995,0.13125,9.0,0.039424999999999995,2.703428571428571,259.0,0.9,0.95,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313_timeseries.png,,2.8092677001841366
5.0,3242.806147334412,0.2856594562486268,33.75,10575.290794211523,0.9315795273265965,0.39217499999999994,0.1375,9.0,0.043574999999999996,2.8521818181818177,270.0,0.9,1.05,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375_timeseries.png,,3.0420621000230312
5.0,3434.7329077993068,0.3025663238019122,36.75,10687.449577946696,0.9414596175076371,0.35482499999999995,0.11875,9.5,0.037349999999999994,2.9879999999999995,277.0,0.95,0.9,0.95,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187_timeseries.png,,3.2507124999538064
5.0,3434.7329077993068,0.3025663238019122,36.75,10687.449577946696,0.9414596175076371,0.35482499999999995,0.11875,9.0,0.039424999999999995,2.9879999999999995,257.0,0.9,0.95,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187_timeseries.png,,3.4385146000422537
5.0,3231.0210249765723,0.2846213024116079,35.5,10568.043730091615,0.9309411319671965,0.37349999999999994,0.13125,9.0,0.041499999999999995,2.845714285714285,264.0,0.9,1.0,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313_timeseries.png,,3.6656837998889387
5.0,4080.8209977580186,0.35948035568692904,32.0,10976.983033395521,0.9669646787698662,0.39217499999999994,0.1125,9.0,0.043574999999999996,3.4859999999999993,266.0,0.9,1.05,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125_timeseries.png,,3.8413897999562323
5.0,3218.7868020736046,0.28354358721578615,37.25,10560.04312276112,0.9302363568323749,0.35482499999999995,0.125,9.5,0.037349999999999994,2.8385999999999996,278.0,0.95,0.9,1.0,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250_timeseries.png,,4.068664300022647
5.0,2816.3293962111798,0.24809103208343725,38.5,10271.77427091693,0.9048426947601242,0.35482499999999995,0.1375,9.0,0.039424999999999995,2.580545454545454,260.0,0.9,0.95,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375_timeseries.png,,4.22144960006699
5.0,3661.218526667021,0.32251748825467064,36.25,10803.402428779356,0.9516739278346861,0.35482499999999995,0.1125,9.5,0.037349999999999994,3.1539999999999995,276.0,0.95,0.9,0.9,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125_timeseries.png,,4.464465199969709
5.0,3857.3782821961895,0.33979724120826194,32.5,10890.88485165452,0.9593802723444785,0.39217499999999994,0.11875,9.0,0.043574999999999996,3.3025263157894735,267.0,0.9,1.05,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187_timeseries.png,,4.655017199926078
5.0,3441.0130516666136,0.3031195429586517,31.75,10691.064115630701,0.9417780228709215,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.987999999999999,275.0,0.9,1.1,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375_timeseries.png,,4.854891000082716
5.0,2816.3293962111798,0.24809103208343725,38.5,10271.77427091693,0.9048426947601242,0.35482499999999995,0.1375,9.5,0.037349999999999994,2.580545454545454,280.0,0.95,0.9,1.1,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375_timeseries.png,,5.028875600080937
5.0,3012.657042303774,0.26538557455107237,37.75,10421.403312290398,0.9180235475942916,0.35482499999999995,0.13125,9.5,0.037349999999999994,2.703428571428571,279.0,0.95,0.9,1.05,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313_timeseries.png,,5.227863700129092
5.0,3651.819816764793,0.32168955397857585,34.5,10799.072123521733,0.9512924703595608,0.37349999999999994,0.11875,9.0,0.041499999999999995,3.1452631578947363,262.0,0.9,1.0,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187_timeseries.png,,5.456296199932694
5.0,3436.590289061844,0.30272994089692074,35.0,10688.728697247056,0.9415722953882184,0.37349999999999994,0.125,9.0,0.041499999999999995,2.9879999999999995,263.0,0.9,1.0,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250_timeseries.png,,5.616801499854773
5.0,3840.01977757529,0.3382681269886619,31.0,10883.560757910873,0.9587350914297809,0.41084999999999994,0.125,9.0,0.045649999999999996,3.2867999999999995,273.0,0.9,1.1,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250_timeseries.png,,5.852086300030351
5.0,3877.0983916018854,0.34153438967599414,34.0,10898.916061460479,0.9600877432576179,0.37349999999999994,0.1125,9.0,0.041499999999999995,3.3199999999999994,261.0,0.9,1.0,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125_timeseries.png,,5.956249700160697
5.0,3661.218526667021,0.32251748825467064,36.25,10803.402428779356,0.9516739278346861,0.35482499999999995,0.1125,9.0,0.039424999999999995,3.1539999999999995,256.0,0.9,0.95,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125_timeseries.png,,6.253195299999788
5.0,2587.028924863879,0.22789190670048265,41.5,10072.531058580005,0.8872913194661738,0.33614999999999995,0.1375,9.0,0.037349999999999994,2.444727272727272,255.0,0.9,0.9,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375_timeseries.png,,6.432592999888584
